date,home_team_fg,away_team_fg,model_prob,market_prob,edge,bet_side,kelly_pct,bet_dollars,outcome_home_win,pnl,bankroll,month
2023-03-30,KCR,MIN,0.411,0.4128,-0.0018,,0.0,0.0,0,0.0,1000.0,2023-03
2023-03-30,MIA,NYM,0.4227,0.4629,0.0402,NO,0.0348,34.77,0,29.97,1029.97,2023-03
2023-03-30,CHC,MIL,0.463,0.4458,0.0172,,0.0,0.0,1,0.0,1029.97,2023-03
2023-03-30,TBR,DET,0.6758,0.6756,0.0002,,0.0,0.0,1,0.0,1029.97,2023-03
2023-03-30,TEX,PHI,0.5677,0.5604,0.0073,,0.0,0.0,1,0.0,1029.97,2023-03
2023-03-30,CIN,PIT,0.5318,0.5548,-0.023,,0.0,0.0,0,0.0,1029.97,2023-03
2023-03-30,HOU,CHW,0.5735,0.5639,0.0096,,0.0,0.0,0,0.0,1029.97,2023-03
2023-03-30,WSN,ATL,0.3082,0.3083,-0.0001,,0.0,0.0,0,0.0,1029.97,2023-03
2023-03-30,SDP,COL,0.6622,0.6571,0.0051,,0.0,0.0,0,0.0,1029.97,2023-03
2023-03-30,SEA,CLE,0.5649,0.5228,0.0421,YES,0.0353,36.33,1,33.16,1063.13,2023-03
2023-03-30,NYY,SFG,0.6038,0.6104,-0.0066,,0.0,0.0,1,0.0,1063.13,2023-03
2023-03-30,STL,TOR,0.5163,0.4989,0.0174,,0.0,0.0,0,0.0,1063.13,2023-03
2023-03-30,BOS,BAL,0.5431,0.53,0.0131,,0.0,0.0,0,0.0,1063.13,2023-03
2023-03-30,LAD,ARI,0.5751,0.6068,-0.0317,,0.0,0.0,1,0.0,1063.13,2023-03
2023-03-30,OAK,LAA,0.3679,0.3423,0.0256,,0.0,0.0,1,0.0,1063.13,2023-03
2023-03-31,SDP,COL,0.6414,0.6384,0.003,,0.0,0.0,0,0.0,1063.13,2023-03
2023-03-31,LAD,ARI,0.5248,0.633,-0.1082,,0.0,0.0,0,0.0,1063.13,2023-03
2023-03-31,SEA,CLE,0.5757,0.5959,-0.0202,,0.0,0.0,0,0.0,1063.13,2023-03
2023-03-31,MIA,NYM,0.5148,0.5009,0.0139,,0.0,0.0,1,0.0,1063.13,2023-03
2023-03-31,HOU,CHW,0.574,0.5835,-0.0095,,0.0,0.0,1,0.0,1063.13,2023-03
2023-04-01,WSN,ATL,0.3246,0.3118,0.0128,,0.0,0.0,0,0.0,1063.13,2023-04
2023-04-01,NYY,SFG,0.5536,0.5631,-0.0095,,0.0,0.0,0,0.0,1063.13,2023-04
2023-04-01,HOU,CHW,0.5437,0.5609,-0.0172,,0.0,0.0,1,0.0,1063.13,2023-04
2023-04-01,CIN,PIT,0.5874,0.571,0.0164,,0.0,0.0,1,0.0,1063.13,2023-04
2023-04-01,KCR,MIN,0.4032,0.4062,-0.003,,0.0,0.0,0,0.0,1063.13,2023-04
2023-04-01,SEA,CLE,0.5805,0.5561,0.0244,,0.0,0.0,0,0.0,1063.13,2023-04
2023-04-01,STL,TOR,0.4537,0.4467,0.007,,0.0,0.0,1,0.0,1063.13,2023-04
2023-04-01,OAK,LAA,0.3499,0.3969,-0.047,,0.0,0.0,0,0.0,1063.13,2023-04
2023-04-01,CHC,MIL,0.4524,0.4789,-0.0265,,0.0,0.0,0,0.0,1063.13,2023-04
2023-04-01,TBR,DET,0.5952,0.6231,-0.0279,,0.0,0.0,1,0.0,1063.13,2023-04
2023-04-01,LAD,ARI,0.6577,0.7001,-0.0424,,0.0,0.0,1,0.0,1063.13,2023-04
2023-04-01,MIA,NYM,0.4121,0.504,0.0919,NO,0.0729,77.53,0,78.78,1141.91,2023-04
2023-04-01,TEX,PHI,0.4497,0.4682,-0.0185,,0.0,0.0,1,0.0,1141.91,2023-04
2023-04-01,BOS,BAL,0.5525,0.584,-0.0315,,0.0,0.0,1,0.0,1141.91,2023-04
2023-04-01,SDP,COL,0.6974,0.6745,0.0229,,0.0,0.0,1,0.0,1141.91,2023-04
2023-04-02,TBR,DET,0.5471,0.7009,-0.1538,,0.0,0.0,1,0.0,1141.91,2023-04
2023-04-02,TEX,PHI,0.5028,0.5375,-0.0347,,0.0,0.0,1,0.0,1141.91,2023-04
2023-04-02,CIN,PIT,0.5435,0.5455,-0.002,,0.0,0.0,1,0.0,1141.91,2023-04
2023-04-02,OAK,LAA,0.409,0.4181,-0.0091,,0.0,0.0,0,0.0,1141.91,2023-04
2023-04-02,LAD,ARI,0.5584,0.6304,-0.072,,0.0,0.0,0,0.0,1141.91,2023-04
2023-04-02,MIA,NYM,0.4405,0.4735,-0.033,,0.0,0.0,0,0.0,1141.91,2023-04
2023-04-02,SEA,CLE,0.5037,0.5139,-0.0102,,0.0,0.0,0,0.0,1141.91,2023-04
2023-04-02,SDP,COL,0.672,0.6473,0.0247,,0.0,0.0,1,0.0,1141.91,2023-04
2023-04-02,WSN,ATL,0.4067,0.3853,0.0214,,0.0,0.0,1,0.0,1141.91,2023-04
2023-04-02,KCR,MIN,0.4161,0.43,-0.0139,,0.0,0.0,0,0.0,1141.91,2023-04
2023-04-02,HOU,CHW,0.5543,0.5713,-0.017,,0.0,0.0,0,0.0,1141.91,2023-04
2023-04-02,NYY,SFG,0.5524,0.5534,-0.001,,0.0,0.0,1,0.0,1141.91,2023-04
2023-04-02,STL,TOR,0.5138,0.517,-0.0032,,0.0,0.0,1,0.0,1141.91,2023-04
2023-04-02,BOS,BAL,0.5085,0.5598,0.0513,NO,0.0367,41.89,1,-41.89,1100.02,2023-04
2023-04-02,CHC,MIL,0.5254,0.5324,-0.007,,0.0,0.0,0,0.0,1100.02,2023-04
2023-04-03,NYY,PHI,0.5253,0.6121,-0.0868,,0.0,0.0,1,0.0,1100.02,2023-04
2023-04-03,CIN,CHC,0.4629,0.48,-0.0171,,0.0,0.0,1,0.0,1100.02,2023-04
2023-04-03,MIL,NYM,0.5359,0.5039,0.032,,0.0,0.0,1,0.0,1100.02,2023-04
2023-04-03,HOU,DET,0.6565,0.6804,-0.0239,,0.0,0.0,0,0.0,1100.02,2023-04
2023-04-03,BOS,PIT,0.5692,0.5815,-0.0123,,0.0,0.0,0,0.0,1100.02,2023-04
2023-04-03,STL,ATL,0.4426,0.4705,-0.0279,,0.0,0.0,0,0.0,1100.02,2023-04
2023-04-03,TEX,BAL,0.5496,0.5622,-0.0126,,0.0,0.0,0,0.0,1100.02,2023-04
2023-04-03,OAK,CLE,0.4094,0.4185,-0.0091,,0.0,0.0,0,0.0,1100.02,2023-04
2023-04-03,LAD,COL,0.6792,0.6617,0.0175,,0.0,0.0,1,0.0,1100.02,2023-04
2023-04-03,KCR,TOR,0.449,0.449,-0.0,,0.0,0.0,1,0.0,1100.02,2023-04
2023-04-03,CHW,SFG,0.559,0.5565,0.0025,,0.0,0.0,0,0.0,1100.02,2023-04
2023-04-03,SDP,ARI,0.5627,0.5658,-0.0031,,0.0,0.0,1,0.0,1100.02,2023-04
2023-04-03,SEA,LAA,0.572,0.5613,0.0107,,0.0,0.0,0,0.0,1100.02,2023-04
2023-04-03,WSN,TBR,0.3929,0.3807,0.0122,,0.0,0.0,0,0.0,1100.02,2023-04
2023-04-03,MIA,MIN,0.4848,0.4646,0.0202,,0.0,0.0,0,0.0,1100.02,2023-04
2023-04-04,NYY,PHI,0.488,0.5919,-0.1039,,0.0,0.0,0,0.0,1100.02,2023-04
2023-04-04,OAK,CLE,0.3778,0.3696,0.0082,,0.0,0.0,1,0.0,1100.02,2023-04
2023-04-04,HOU,DET,0.6573,0.7148,-0.0575,,0.0,0.0,0,0.0,1100.02,2023-04
2023-04-04,SDP,ARI,0.5357,0.585,0.0493,NO,0.0337,37.11,0,52.31,1152.33,2023-04
2023-04-04,LAD,COL,0.5942,0.6935,-0.0993,,0.0,0.0,1,0.0,1152.33,2023-04
2023-04-04,STL,ATL,0.547,0.5587,-0.0117,,0.0,0.0,0,0.0,1152.33,2023-04
2023-04-04,SEA,LAA,0.5966,0.6125,-0.0159,,0.0,0.0,1,0.0,1152.33,2023-04
2023-04-04,KCR,TOR,0.388,0.3897,-0.0017,,0.0,0.0,0,0.0,1152.33,2023-04
2023-04-04,BOS,PIT,0.5709,0.5744,-0.0035,,0.0,0.0,0,0.0,1152.33,2023-04
2023-04-04,TEX,BAL,0.5475,0.5649,-0.0174,,0.0,0.0,0,0.0,1152.33,2023-04
2023-04-04,WSN,TBR,0.4064,0.3873,0.0191,,0.0,0.0,0,0.0,1152.33,2023-04
2023-04-04,MIL,NYM,0.4137,0.4209,-0.0072,,0.0,0.0,1,0.0,1152.33,2023-04
2023-04-04,MIA,MIN,0.5742,0.58,-0.0058,,0.0,0.0,1,0.0,1152.33,2023-04
2023-04-04,CIN,CHC,0.4276,0.4562,-0.0286,,0.0,0.0,0,0.0,1152.33,2023-04
2023-04-05,SEA,LAA,0.3917,0.3903,0.0014,,0.0,0.0,0,0.0,1152.33,2023-04
2023-04-05,TEX,BAL,0.6184,0.6376,-0.0192,,0.0,0.0,1,0.0,1152.33,2023-04
2023-04-05,KCR,TOR,0.3928,0.365,0.0278,,0.0,0.0,0,0.0,1152.33,2023-04
2023-04-05,WSN,TBR,0.3117,0.2992,0.0125,,0.0,0.0,0,0.0,1152.33,2023-04
2023-04-05,STL,ATL,0.5735,0.5371,0.0364,,0.0,0.0,0,0.0,1152.33,2023-04
2023-04-05,MIA,MIN,0.4687,0.4765,-0.0078,,0.0,0.0,1,0.0,1152.33,2023-04
2023-04-05,BOS,PIT,0.5572,0.5797,-0.0225,,0.0,0.0,0,0.0,1152.33,2023-04
2023-04-05,MIL,NYM,0.5038,0.5537,0.0499,NO,0.036,41.54,1,-41.54,1110.79,2023-04
2023-04-05,CHW,SFG,0.4838,0.5522,0.0684,NO,0.0495,55.0,1,-55.0,1055.79,2023-04
2023-04-05,OAK,CLE,0.4224,0.4553,-0.0329,,0.0,0.0,0,0.0,1055.79,2023-04
2023-04-05,NYY,PHI,0.5649,0.6067,-0.0418,,0.0,0.0,1,0.0,1055.79,2023-04
2023-04-05,HOU,DET,0.6651,0.6872,-0.0221,,0.0,0.0,1,0.0,1055.79,2023-04
2023-04-06,KCR,TOR,0.3949,0.3352,0.0597,,0.0,0.0,0,0.0,1055.79,2023-04
2023-04-06,COL,WSN,0.5803,0.6062,-0.0259,,0.0,0.0,1,0.0,1055.79,2023-04
2023-04-06,ARI,LAD,0.3807,0.4082,-0.0275,,0.0,0.0,0,0.0,1055.79,2023-04
2023-04-06,ATL,SDP,0.6011,0.5897,0.0114,,0.0,0.0,1,0.0,1055.79,2023-04
2023-04-06,DET,BOS,0.5262,0.4365,0.0897,YES,0.0637,67.25,0,-67.25,988.54,2023-04
2023-04-06,CHW,SFG,0.5174,0.5268,-0.0094,,0.0,0.0,0,0.0,988.54,2023-04
2023-04-07,MIN,HOU,0.5826,0.545,0.0376,,0.0,0.0,1,0.0,988.54,2023-04
2023-04-07,PHI,CIN,0.663,0.6308,0.0322,,0.0,0.0,1,0.0,988.54,2023-04
2023-04-07,CLE,SEA,0.5607,0.5289,0.0318,,0.0,0.0,0,0.0,988.54,2023-04
2023-04-07,CHC,TEX,0.5073,0.5317,-0.0244,,0.0,0.0,1,0.0,988.54,2023-04
2023-04-07,NYM,MIA,0.569,0.6083,-0.0393,,0.0,0.0,1,0.0,988.54,2023-04
2023-04-07,LAA,TOR,0.5956,0.6471,-0.0515,,0.0,0.0,0,0.0,988.54,2023-04
2023-04-07,COL,WSN,0.5783,0.5222,0.0561,YES,0.047,46.43,0,-46.43,942.11,2023-04
2023-04-07,ATL,SDP,0.4766,0.5031,-0.0265,,0.0,0.0,0,0.0,942.11,2023-04
2023-04-07,MIL,STL,0.5919,0.5784,0.0135,,0.0,0.0,1,0.0,942.11,2023-04
2023-04-07,BAL,NYY,0.4833,0.469,0.0143,,0.0,0.0,1,0.0,942.11,2023-04
2023-04-07,PIT,CHW,0.4455,0.4573,-0.0118,,0.0,0.0,1,0.0,942.11,2023-04
2023-04-07,TBR,OAK,0.6378,0.6993,-0.0615,,0.0,0.0,1,0.0,942.11,2023-04
2023-04-07,SFG,KCR,0.6361,0.6606,-0.0245,,0.0,0.0,0,0.0,942.11,2023-04
2023-04-07,ARI,LAD,0.2964,0.3154,-0.019,,0.0,0.0,1,0.0,942.11,2023-04
2023-04-08,TBR,OAK,0.5926,0.7183,-0.1257,,0.0,0.0,1,0.0,942.11,2023-04
2023-04-08,SFG,KCR,0.5477,0.5829,-0.0352,,0.0,0.0,0,0.0,942.11,2023-04
2023-04-08,NYM,MIA,0.5458,0.6156,-0.0698,,0.0,0.0,1,0.0,942.11,2023-04
2023-04-08,MIL,STL,0.3756,0.4078,-0.0322,,0.0,0.0,0,0.0,942.11,2023-04
2023-04-08,PIT,CHW,0.4278,0.4675,-0.0397,,0.0,0.0,0,0.0,942.11,2023-04
2023-04-08,ATL,SDP,0.5695,0.5788,-0.0093,,0.0,0.0,0,0.0,942.11,2023-04
2023-04-08,DET,BOS,0.4692,0.434,0.0352,,0.0,0.0,0,0.0,942.11,2023-04
2023-04-08,BAL,NYY,0.4258,0.4529,-0.0271,,0.0,0.0,0,0.0,942.11,2023-04
2023-04-08,PHI,CIN,0.5713,0.5265,0.0448,,0.0,0.0,1,0.0,942.11,2023-04
2023-04-08,LAA,TOR,0.5207,0.5455,-0.0248,,0.0,0.0,1,0.0,942.11,2023-04
2023-04-08,MIN,HOU,0.5241,0.5099,0.0142,,0.0,0.0,1,0.0,942.11,2023-04
2023-04-08,COL,WSN,0.5831,0.578,0.0051,,0.0,0.0,0,0.0,942.11,2023-04
2023-04-08,CLE,SEA,0.5773,0.5564,0.0209,,0.0,0.0,0,0.0,942.11,2023-04
2023-04-08,CHC,TEX,0.52,0.5269,-0.0069,,0.0,0.0,1,0.0,942.11,2023-04
2023-04-08,ARI,LAD,0.3738,0.4089,-0.0351,,0.0,0.0,1,0.0,942.11,2023-04
2023-04-09,SFG,KCR,0.5706,0.5906,-0.02,,0.0,0.0,1,0.0,942.11,2023-04
2023-04-09,ATL,SDP,0.5479,0.5528,-0.0049,,0.0,0.0,0,0.0,942.11,2023-04
2023-04-09,LAA,TOR,0.5628,0.574,-0.0112,,0.0,0.0,0,0.0,942.11,2023-04
2023-04-09,DET,BOS,0.4964,0.4769,0.0195,,0.0,0.0,0,0.0,942.11,2023-04
2023-04-09,CLE,SEA,0.5343,0.4529,0.0814,YES,0.0595,56.06,1,67.72,1009.83,2023-04
2023-04-09,MIN,HOU,0.494,0.4865,0.0075,,0.0,0.0,0,0.0,1009.83,2023-04
2023-04-09,TBR,OAK,0.6001,0.725,-0.1249,,0.0,0.0,1,0.0,1009.83,2023-04
2023-04-09,CHC,TEX,0.4849,0.5249,0.04,NO,0.0305,30.81,0,34.04,1043.87,2023-04
2023-04-09,ARI,LAD,0.429,0.44,-0.011,,0.0,0.0,1,0.0,1043.87,2023-04
2023-04-09,NYM,MIA,0.5395,0.556,-0.0165,,0.0,0.0,0,0.0,1043.87,2023-04
2023-04-09,PHI,CIN,0.6978,0.6509,0.0469,YES,0.0538,56.14,0,-56.14,987.73,2023-04
2023-04-09,MIL,STL,0.5696,0.5898,-0.0202,,0.0,0.0,1,0.0,987.73,2023-04
2023-04-09,COL,WSN,0.5736,0.566,0.0076,,0.0,0.0,1,0.0,987.73,2023-04
2023-04-09,PIT,CHW,0.5083,0.5539,0.0456,NO,0.0329,32.52,1,-32.52,955.21,2023-04
2023-04-09,BAL,NYY,0.4396,0.4322,0.0074,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-10,CHC,SEA,0.4244,0.4213,0.0031,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-10,LAA,WSN,0.6594,0.6986,-0.0392,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-10,SFG,LAD,0.4147,0.4095,0.0052,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-10,TBR,BOS,0.5692,0.5853,-0.0161,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-10,PIT,HOU,0.3526,0.3759,-0.0233,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-10,ARI,MIL,0.5738,0.567,0.0068,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-10,PHI,MIA,0.4691,0.4542,0.0149,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-10,CLE,NYY,0.6209,0.5887,0.0322,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-10,COL,STL,0.4436,0.4358,0.0078,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-10,BAL,OAK,0.6013,0.627,-0.0257,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-10,MIN,CHW,0.4614,0.458,0.0034,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-10,ATL,CIN,0.5913,0.6351,-0.0438,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-10,NYM,SDP,0.5627,0.551,0.0117,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-10,TEX,KCR,0.6103,0.6106,-0.0003,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-11,TEX,KCR,0.668,0.7166,-0.0486,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-11,MIN,CHW,0.5804,0.5952,-0.0148,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-11,ARI,MIL,0.4817,0.4666,0.0151,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-11,CHC,SEA,0.462,0.4581,0.0039,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-11,SFG,LAD,0.4555,0.4627,-0.0072,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-11,TOR,DET,0.6502,0.7118,-0.0616,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-11,TBR,BOS,0.5981,0.6166,-0.0185,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-11,PIT,HOU,0.3958,0.3915,0.0043,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-11,NYM,SDP,0.5643,0.5627,0.0016,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-11,CLE,NYY,0.3829,0.381,0.0019,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-11,LAA,WSN,0.6911,0.7302,-0.0391,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-11,PHI,MIA,0.5345,0.5705,-0.036,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-11,COL,STL,0.4297,0.3938,0.0359,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-11,BAL,OAK,0.6139,0.6442,-0.0303,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-11,ATL,CIN,0.6715,0.673,-0.0015,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-12,ARI,MIL,0.544,0.5529,-0.0089,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-12,TBR,BOS,0.5169,0.5533,-0.0364,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-12,TEX,KCR,0.5698,0.6007,-0.0309,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-12,PHI,MIA,0.604,0.6422,-0.0382,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-12,COL,STL,0.4408,0.3893,0.0515,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-12,CHC,SEA,0.4955,0.4904,0.0051,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-12,LAA,WSN,0.5898,0.6045,-0.0147,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-12,PIT,HOU,0.3824,0.4099,-0.0275,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-12,SFG,LAD,0.4052,0.4133,-0.0081,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-12,ATL,CIN,0.6807,0.7071,-0.0264,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-12,BAL,OAK,0.5843,0.6387,-0.0544,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-12,TOR,DET,0.6234,0.7122,-0.0888,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-12,CLE,NYY,0.5065,0.4874,0.0191,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-12,MIN,CHW,0.5758,0.5863,-0.0105,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-12,NYM,SDP,0.5232,0.517,0.0062,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-13,SDP,MIL,0.5512,0.588,-0.0368,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-13,TBR,BOS,0.6163,0.686,-0.0697,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-13,CIN,PHI,0.4874,0.5135,-0.0261,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-13,STL,PIT,0.7216,0.7035,0.0181,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-13,TOR,DET,0.644,0.6866,-0.0426,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-13,BAL,OAK,0.6562,0.677,-0.0208,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-13,NYY,MIN,0.5348,0.5677,-0.0329,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-14,STL,PIT,0.5772,0.5901,-0.0129,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-14,BOS,LAA,0.4568,0.4893,-0.0325,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-14,OAK,NYM,0.3456,0.3326,0.013,,0.0,0.0,0,0.0,955.21,2023-04
2023-04-14,SEA,COL,0.5778,0.6225,-0.0447,,0.0,0.0,1,0.0,955.21,2023-04
2023-04-14,MIA,ARI,0.5284,0.588,0.0596,NO,0.0405,38.73,1,-38.73,916.48,2023-04
2023-04-14,KCR,ATL,0.4199,0.3685,0.0514,,0.0,0.0,0,0.0,916.48,2023-04
2023-04-14,HOU,TEX,0.5465,0.5995,0.053,NO,0.0354,32.41,0,48.51,964.99,2023-04
2023-04-14,CHW,BAL,0.4403,0.4787,-0.0384,,0.0,0.0,0,0.0,964.99,2023-04
2023-04-14,LAD,CHC,0.5089,0.5957,0.0868,NO,0.0583,56.22,0,82.84,1047.83,2023-04
2023-04-14,NYY,MIN,0.6041,0.6173,-0.0132,,0.0,0.0,0,0.0,1047.83,2023-04
2023-04-14,WSN,CLE,0.4065,0.4088,-0.0023,,0.0,0.0,0,0.0,1047.83,2023-04
2023-04-14,DET,SFG,0.4803,0.4179,0.0624,,0.0,0.0,1,0.0,1047.83,2023-04
2023-04-14,CIN,PHI,0.4088,0.4219,-0.0131,,0.0,0.0,0,0.0,1047.83,2023-04
2023-04-14,TOR,TBR,0.4248,0.4719,0.0471,NO,0.0399,41.8,1,-41.8,1006.03,2023-04
2023-04-14,SDP,MIL,0.5858,0.6114,-0.0256,,0.0,0.0,0,0.0,1006.03,2023-04
2023-04-15,CIN,PHI,0.4757,0.4899,-0.0142,,0.0,0.0,1,0.0,1006.03,2023-04
2023-04-15,BOS,LAA,0.4477,0.48,-0.0323,,0.0,0.0,1,0.0,1006.03,2023-04
2023-04-15,DET,SFG,0.469,0.4297,0.0393,,0.0,0.0,1,0.0,1006.03,2023-04
2023-04-15,TOR,TBR,0.5545,0.5326,0.0219,,0.0,0.0,1,0.0,1006.03,2023-04
2023-04-15,OAK,NYM,0.4146,0.3699,0.0447,,0.0,0.0,0,0.0,1006.03,2023-04
2023-04-15,LAD,CHC,0.5285,0.5695,0.041,NO,0.0288,28.95,1,-28.95,977.08,2023-04
2023-04-15,CHW,BAL,0.4655,0.5,-0.0345,,0.0,0.0,1,0.0,977.08,2023-04
2023-04-15,HOU,TEX,0.5839,0.6244,-0.0405,,0.0,0.0,1,0.0,977.08,2023-04
2023-04-15,STL,PIT,0.6258,0.6335,-0.0077,,0.0,0.0,0,0.0,977.08,2023-04
2023-04-15,NYY,MIN,0.5488,0.5642,-0.0154,,0.0,0.0,1,0.0,977.08,2023-04
2023-04-15,KCR,ATL,0.4514,0.4392,0.0122,,0.0,0.0,0,0.0,977.08,2023-04
2023-04-15,MIA,ARI,0.5165,0.532,-0.0155,,0.0,0.0,1,0.0,977.08,2023-04
2023-04-15,SDP,MIL,0.5326,0.57,-0.0374,,0.0,0.0,1,0.0,977.08,2023-04
2023-04-15,WSN,CLE,0.4101,0.3854,0.0247,,0.0,0.0,0,0.0,977.08,2023-04
2023-04-15,SEA,COL,0.669,0.6766,-0.0076,,0.0,0.0,1,0.0,977.08,2023-04
2023-04-16,TOR,TBR,0.4655,0.4478,0.0177,,0.0,0.0,0,0.0,977.08,2023-04
2023-04-16,LAD,CHC,0.6349,0.6715,-0.0366,,0.0,0.0,0,0.0,977.08,2023-04
2023-04-16,NYY,MIN,0.5664,0.5994,-0.033,,0.0,0.0,1,0.0,977.08,2023-04
2023-04-16,BOS,LAA,0.4911,0.5139,-0.0228,,0.0,0.0,1,0.0,977.08,2023-04
2023-04-16,HOU,TEX,0.6517,0.6534,-0.0017,,0.0,0.0,0,0.0,977.08,2023-04
2023-04-16,SEA,COL,0.6677,0.7215,-0.0538,,0.0,0.0,1,0.0,977.08,2023-04
2023-04-16,OAK,NYM,0.4328,0.4109,0.0219,,0.0,0.0,0,0.0,977.08,2023-04
2023-04-16,WSN,CLE,0.3859,0.3318,0.0541,,0.0,0.0,1,0.0,977.08,2023-04
2023-04-16,STL,PIT,0.6019,0.5906,0.0113,,0.0,0.0,1,0.0,977.08,2023-04
2023-04-16,KCR,ATL,0.4362,0.4127,0.0235,,0.0,0.0,0,0.0,977.08,2023-04
2023-04-16,CHW,BAL,0.5357,0.5435,-0.0078,,0.0,0.0,0,0.0,977.08,2023-04
2023-04-16,SDP,MIL,0.6076,0.6152,-0.0076,,0.0,0.0,0,0.0,977.08,2023-04
2023-04-16,MIA,ARI,0.4932,0.5569,0.0637,NO,0.0458,44.7,0,56.18,1033.26,2023-04
2023-04-16,CIN,PHI,0.3608,0.3536,0.0072,,0.0,0.0,0,0.0,1033.26,2023-04
2023-04-17,CIN,TBR,0.4096,0.4189,-0.0093,,0.0,0.0,1,0.0,1033.26,2023-04
2023-04-17,LAD,NYM,0.5552,0.5608,-0.0056,,0.0,0.0,0,0.0,1033.26,2023-04
2023-04-17,OAK,CHC,0.4657,0.4463,0.0194,,0.0,0.0,0,0.0,1033.26,2023-04
2023-04-17,BOS,LAA,0.4264,0.4402,-0.0138,,0.0,0.0,0,0.0,1033.26,2023-04
2023-04-17,STL,ARI,0.5651,0.5678,-0.0027,,0.0,0.0,0,0.0,1033.26,2023-04
2023-04-17,MIA,SFG,0.462,0.5222,0.0602,NO,0.0461,47.63,1,-47.63,985.63,2023-04
2023-04-17,COL,PIT,0.5469,0.5605,-0.0136,,0.0,0.0,0,0.0,985.63,2023-04
2023-04-17,KCR,TEX,0.3616,0.3405,0.0211,,0.0,0.0,0,0.0,985.63,2023-04
2023-04-17,SDP,ATL,0.4933,0.4197,0.0736,YES,0.0507,49.99,0,-49.99,935.64,2023-04
2023-04-17,HOU,TOR,0.4864,0.4852,0.0012,,0.0,0.0,1,0.0,935.64,2023-04
2023-04-17,SEA,MIL,0.4041,0.4272,-0.0231,,0.0,0.0,0,0.0,935.64,2023-04
2023-04-18,DET,CLE,0.4452,0.4514,-0.0062,,0.0,0.0,1,0.0,935.64,2023-04
2023-04-18,STL,ARI,0.5776,0.6086,-0.031,,0.0,0.0,0,0.0,935.64,2023-04
2023-04-18,KCR,TEX,0.4596,0.4726,-0.013,,0.0,0.0,0,0.0,935.64,2023-04
2023-04-18,CHW,PHI,0.4988,0.5507,0.0519,NO,0.0377,35.3,0,43.27,978.91,2023-04
2023-04-18,MIA,SFG,0.4599,0.5031,0.0432,NO,0.0343,33.6,1,-33.6,945.31,2023-04
2023-04-18,CHW,PHI,0.5106,0.5507,0.0401,NO,0.0291,27.52,1,-27.52,917.79,2023-04
